artist_name,genre,popularity,followers,external_url
The Poets,,11,1143,https://open.spotify.com/artist/52DmpYOAlbrvY4kffFGr8G
Camellia,"denpa-kei, rhythm game",52,216328,https://open.spotify.com/artist/4bwIf0yXJf0F9AmOl2J78M
KATSEYE,5th gen k-pop,71,303124,https://open.spotify.com/artist/3c0gDdb9lhnHGFtP4prQpn
Gracie Abrams,alt z,84,2354077,https://open.spotify.com/artist/4tuJ0bMpJh08umKkEXKUI5
SZA,"pop, r&b, rap",90,22966068,https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP
Lynyrd Skynyrd,"album rock, classic rock, hard rock, rock, southern rock",73,5274952,https://open.spotify.com/artist/4MVyzYMgTwdP7Z49wAZHx0
Foo Fighters,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",78,11983654,https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD
Skye Riley,,23,1193,https://open.spotify.com/artist/0fpkkLazfNNewOHmxSW2YL
Dear Rouge,"canadian indie, metropopolis, vancouver indie",35,27391,https://open.spotify.com/artist/0YkjOpIntNmlG1PNF2dqSy
Together Pangea,"indie garage rock, indie punk",42,108619,https://open.spotify.com/artist/29q1axQPERERxUzqufXMqB
Tom Petty and the Heartbreakers,"album rock, classic rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock",70,2832340,https://open.spotify.com/artist/4tX2TplrkIP4v05BNC903e
Illiterate Light,virginia indie,27,20208,https://open.spotify.com/artist/1vEqG4Bxz3YIMuDkIcvg6J
KAROL G,"reggaeton, reggaeton colombiano, urbano latino",92,50175776,https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla
Alex G,"philly indie, pov: indie, slacker rock",77,2386820,https://open.spotify.com/artist/6lcwlkAjBPSKnFBZjjZFJs
SICK PUPPIES,"alternative metal, nu metal, post-grunge",56,905693,https://open.spotify.com/artist/7qAcXJgt1PWnxwUgxMdyuk
Franz Ferdinand,"alternative rock, dance rock, indie rock, modern rock, rock, scottish rock",69,2682785,https://open.spotify.com/artist/0XNa1vTidXlvJ2gHSsRi4A
The Cranberries,"irish rock, pop rock, rock",77,4482976,https://open.spotify.com/artist/7t0rwkOPGlDPEhaOcVtOt9
Dire Straits,"album rock, classic rock, mellow gold, rock",77,7759948,https://open.spotify.com/artist/0WwSkZ7LtFUFjGjMZBMt6T
Scorpions,"album rock, german hard rock, german metal, german rock, hard rock, rock",73,7359545,https://open.spotify.com/artist/27T030eWyCQRmDyuvr1kxY
The Beatles,"british invasion, classic rock, merseybeat, psychedelic rock, rock",85,28317822,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2
Cassadee Pope,"contemporary country, country pop, country road, modern country rock, pop emo",51,257750,https://open.spotify.com/artist/7ahuvq1mbb4idwG1iJbSFG
Tommy Richman,chill abstract hip hop,81,689363,https://open.spotify.com/artist/1WaFQSHVGZQJTbf0BdxdNo
AC/DC,"australian rock, hard rock, rock",83,29333518,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un
INJI,,53,165498,https://open.spotify.com/artist/0Z4Ir8usNVcAdCSQl0fQki
Superbloom,grungegaze,26,12084,https://open.spotify.com/artist/3xdggitmc1vFAChxAwhIIL
R.E.M.,"alternative rock, athens indie, permanent wave, rock",74,4679321,https://open.spotify.com/artist/4KWTAlx2RvbpseOGMEmROg
pewdiepie,antiviral pop,41,654531,https://open.spotify.com/artist/1JOdUvDAzNy3L37rZ4Nigr
Addison Rae,social media pop,69,337371,https://open.spotify.com/artist/4gvjmrtzydbMpyJaXUtwvP
Black Sabbath,"album rock, alternative metal, birmingham metal, classic rock, hard rock, metal, rock, stoner rock, uk doom metal",74,8107191,https://open.spotify.com/artist/5M52tdBnJaKSvOpJGz8mfZ
Alan Walker,electro house,81,39393793,https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN
Zetra,,26,6567,https://open.spotify.com/artist/19OKi91yhqwfQqFyROn06f
Bon Jovi,"glam metal, rock",79,13806887,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp
The White Stripes,"alternative rock, blues rock, detroit rock, garage rock, modern blues rock, permanent wave, punk blues, rock",72,3195788,https://open.spotify.com/artist/4F84IBURUo98rz4r61KF70
Jessica Baio,singer-songwriter pop,59,316257,https://open.spotify.com/artist/0VMFTqmv0hYlWruyBERT95
Hozier,"irish singer-songwriter, modern rock, pop, pov: indie",86,7798661,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS
Lolo Zouaï,alternative r&b,53,245433,https://open.spotify.com/artist/2qDIR2WlcW3llkGqJWg9VJ
Electric Light Orchestra,"album rock, art rock, beatlesque, classic rock, glam rock, mellow gold, rock, soft rock, symphonic rock",73,4101782,https://open.spotify.com/artist/7jefIIksOi1EazgRTfW2Pk
London Grammar,"metropopolis, nottingham indie",65,1561559,https://open.spotify.com/artist/3Bd1cgCjtCI32PYvDC3ynO
SERA,,51,43932,https://open.spotify.com/artist/3Anj5rCWtYTgRvV7pdq6GE
Fleetwood Mac,"album rock, classic rock, rock, soft rock, yacht rock",82,12012137,https://open.spotify.com/artist/08GQAI4eElDnROBrJRGE0X
Bea and her Business,,49,91416,https://open.spotify.com/artist/6Jl6Xw5FnzQqmKNodwbKym
Tolou,,30,3073,https://open.spotify.com/artist/6aJLBAuRRedmYQfUxXUByH
Rhys,,12,188,https://open.spotify.com/artist/3ib3suDKiZY4EmEafjuWa3
Hanumankind,"desi hip hop, indian underground rap, malayalam hip hop",78,438316,https://open.spotify.com/artist/4nVa6XlBFlIkF6msW57PHp
Razorlight,britpop,54,563533,https://open.spotify.com/artist/450iujbtN6XgiA9pv6fVZz
Fly By Midnight,singer-songwriter pop,61,269595,https://open.spotify.com/artist/4rQTEdG6hDVOlDUFKs9EjZ
Mike Posner,"dance pop, pop, pop dance, pop rap",71,1386781,https://open.spotify.com/artist/2KsP6tYLJlTBvSUxnwlVWa
slowly.,,44,1097,https://open.spotify.com/artist/2IN7dtd9EDEat5Q74Jf8EQ
Green Day,"modern rock, permanent wave, punk, rock",83,15386318,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY
Zinadelphia,,44,39548,https://open.spotify.com/artist/2bTnGGWvuVQsMVyg31rmum
Pom Pom Squad,bubblegrunge,38,38188,https://open.spotify.com/artist/1yhTALwId0bpL1U1XRT3Zs
The Police,"album rock, classic rock, permanent wave, rock",77,6307692,https://open.spotify.com/artist/5NGO30tJxFlKixkPSgXcFE
The Doors,"acid rock, album rock, classic rock, hard rock, psychedelic rock, rock",74,8058184,https://open.spotify.com/artist/22WZ7M8sxp5THdruNY3gXt
Tee Lopes,,53,35670,https://open.spotify.com/artist/5ZOKvzD4GQ7Yg2CS4CVbRb
Shawn Mendes,"canadian pop, pop, viral pop",83,43187911,https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr
Noah Kahan,"pov: indie, singer-songwriter pop",86,3344740,https://open.spotify.com/artist/2RQXRUsr4IW1f3mKyKsy4B
Jamie Miller,"pop soul, singer-songwriter pop",65,633559,https://open.spotify.com/artist/2LkkwxA19J8C52wPQl5bG6
worlds greatest dad,"atlanta indie, diy emo",20,4345,https://open.spotify.com/artist/4CJ5eNfmJHQ5spEAvaxj8F
Katy Perry,pop,85,34318992,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X
Snow Patrol,"irish rock, modern rock, neo mellow, permanent wave, pop rock",69,3038745,https://open.spotify.com/artist/3rIZMv9rysU7JkLzEaC5Jp
Kansas,"album rock, classic rock, hard rock, heartland rock, mellow gold, progressive rock, rock, soft rock",67,1613155,https://open.spotify.com/artist/2hl0xAkS2AIRAu23TVMBG1
julie,"grungegaze, zoomergaze",55,287759,https://open.spotify.com/artist/3VNzWLePg9jTvQ2ximYOzW
Rosa Linn,alt z,68,392981,https://open.spotify.com/artist/46xBNx0j6cwY6sD9LgMTm1
Jimin,k-pop,89,9303268,https://open.spotify.com/artist/1oSPZhvZMIrWW5I41kPkkY
Porter Robinson,"complextro, edm, electro house, pop dance, progressive electro house",65,1154250,https://open.spotify.com/artist/3dz0NnIZhtKKeXZxLOxCam
Lana Del Rey,"art pop, pop",92,39602710,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa
Meg Smith,alt z,42,20363,https://open.spotify.com/artist/4MfdeUAPPDpi4xdc1jvnwg
LEXXE,,30,2604,https://open.spotify.com/artist/0lDo9zbShSX0EXnxLpUZIU
Billie Eilish,"art pop, pop",95,99243693,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH
Adele,"british soul, pop, pop soul, uk pop",88,58527278,https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY
Chappell Roan,"indie pop, pov: indie",89,2976291,https://open.spotify.com/artist/7GlBOeep6PqTfFi59PTUUN
The Hollies,"album rock, british invasion, classic rock, folk rock, mellow gold, merseybeat, soft rock",64,1212739,https://open.spotify.com/artist/6waa8mKu91GjzD4NlONlNJ
Phil Collins,"rock drums, soft rock",77,6086106,https://open.spotify.com/artist/4lxfqrEsLX6N1N4OCSkILp
The Rolling Stones,"album rock, british invasion, classic rock, rock",80,14401004,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe
Honey.,,18,2689,https://open.spotify.com/artist/2Rki2mP8GPq0ZTeHqSbcMN
FINNEAS,"alt z, la indie, pop, pov: indie",68,2017309,https://open.spotify.com/artist/37M5pPGs6V1fchFJSgCguX
Doechii,alternative r&b,72,554184,https://open.spotify.com/artist/4E2rKHVDssGJm2SCDOMMJB
Weezer,"alternative rock, modern power pop, modern rock, permanent wave, rock",75,3773284,https://open.spotify.com/artist/3jOstUTkEu2JkjvRdBA5Gu
Maisak,,70,24364,https://open.spotify.com/artist/6B1hSmaLdOvChinK2Z7gfi
Van Halen,"album rock, classic rock, hard rock, rock",73,6170756,https://open.spotify.com/artist/2cnMpRsOVqtPMfq7YiFE6K
MC5,"detroit rock, garage rock, proto-metal, protopunk, punk",37,195800,https://open.spotify.com/artist/4WquJweZPIK9qcfVFhTKvf
WesGhost,,60,178121,https://open.spotify.com/artist/6YmJPuYzqe1HsJArGYcHBJ
Bloomer,,28,8787,https://open.spotify.com/artist/4jPYFB5fWBjPkIFg6bLSnl
Rage Against The Machine,"alternative metal, alternative rock, conscious hip hop, funk metal, hard rock, nu metal, political hip hop, post-grunge, rap metal, rap rock, rock",71,6136080,https://open.spotify.com/artist/2d0hyoQ5ynDBnkvAbJKORj
Talking Heads,"alternative rock, art punk, dance rock, funk rock, new wave, permanent wave, post-punk, rock, zolo",70,2523176,https://open.spotify.com/artist/2x9SpqnPi8rlE9pjHBwmSC
Barretta,,52,51086,https://open.spotify.com/artist/1KVpqmrI8SIVWjipMC1FZl
chokecherry,,35,27873,https://open.spotify.com/artist/6FO0bkcJ4D8MJ1REvBRhNT
Mark Ambor,singer-songwriter pop,76,486958,https://open.spotify.com/artist/11p2E654TTU8e0nZWBR4AL
Zach Bryan,classic oklahoma country,91,5033699,https://open.spotify.com/artist/40ZNYROS4zLfyyBSs2PGe2
Bob Marley & The Wailers,"reggae, roots reggae",82,12631784,https://open.spotify.com/artist/2QsynagSdAqZj3U9HgDzjD
Shaboozey,"modern country pop, pop rap",81,648458,https://open.spotify.com/artist/3y2cIKLjiOlp1Np37WiUdH
Billie Eilish,"art pop, pop",95,99341796,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH
Soccer Mommy,"art pop, bubblegrunge, indie pop, indie rock, small room",51,385658,https://open.spotify.com/artist/4wXchxfTTggLtzkoUhO86Q
Grace Davies,uk pop,46,95215,https://open.spotify.com/artist/55VbVrjmAWcvCknVFfPzvK
The Animals,"album rock, british invasion, classic rock, hard rock, protopunk, psychedelic rock, rock",66,2445710,https://open.spotify.com/artist/3ICflSq6ZgYAIrm2CTkfVP
Pia Mia,"dance pop, pop, post-teen pop",57,1946972,https://open.spotify.com/artist/1BhWF9W2PngtPSyobKg0rP
Gigi Perez,bedroom pop,73,179912,https://open.spotify.com/artist/1iCnM8foFssWlPRLfAbIwo
Buffalo Springfield,"album rock, blues rock, classic rock, country rock, folk, folk rock, mellow gold, psychedelic rock, rock, soft rock, southern rock",67,834598,https://open.spotify.com/artist/3eskO5m0H4yiF64vRySBjr
Tate McRae,pop,83,5860846,https://open.spotify.com/artist/45dkTj5sMRSjrmBSBeiHym
The Kid LAROI,australian hip hop,84,5632600,https://open.spotify.com/artist/2tIP7SsRs7vjIcLrU85W8J
Linkin Park,"alternative metal, nu metal, post-grunge, rap metal, rock",89,26606922,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz
Torus,,26,2813,https://open.spotify.com/artist/2hAbK9kNETmY7FHExyadGM
AAAA,,28,7949,https://open.spotify.com/artist/6NVMzVjhJiHrjpx6yyNQ5i
Queen,"classic rock, glam rock, rock",85,51185388,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d
YUKIKA,korean city pop,42,151143,https://open.spotify.com/artist/4RfI1z9u2xIc5Qnqac4JbO
The Chainsmokers,pop,82,20451806,https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp
Benson Boone,singer-songwriter pop,86,3510458,https://open.spotify.com/artist/22wbnEMDvgVIAGdFeek6ET
Nick Jonas,"dance pop, pop",64,10023951,https://open.spotify.com/artist/4Rxn7Im3LGfyRkY2FlHhWi
Hinder,"alternative metal, nu metal, post-grunge",62,1913169,https://open.spotify.com/artist/6BMhCQJYHxxKAeqYS1p5rY
Nirvana,"grunge, permanent wave, rock",83,20216256,https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh
David Bowie,"art rock, classic rock, glam rock, permanent wave, rock",78,10702789,https://open.spotify.com/artist/0oSGxfWSnnOXhD2fKuz2Gy
Guns N' Roses,"glam metal, hard rock, rock",80,31695087,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC
Jessie Murph,"modern country pop, singer-songwriter pop",76,1080984,https://open.spotify.com/artist/2yLzlEFtIS0Q9UkyBZdQA7
Ariana Grande,pop,91,99680828,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR
Demi Lovato,"pop, post-teen pop",78,26666990,https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp
Natalie Jane,singer-songwriter pop,63,1006113,https://open.spotify.com/artist/5bfglVyGJppmmNoC2rhBUG
